filename_fastq	filename_fast5	parent_read_id	read_id	run_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	pore_type	experiment_id	sample_id	end_reason
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	c33f806a-33d4-4184-a49a-3cc39ae89168	c33f806a-33d4-4184-a49a-3cc39ae89168	8dac5155923d1ba769fdc746f0547a7ff4270a5a	228	1	3178.880000	1.539500	1231	TRUE	3179.311250	886	1.108250	493	12.092622	3.057591	87.528885	9.998289	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_fail_8dac5155_0.fastq.gz	FAT93959_fail_8dac5155_0.fast5	8bc082a5-604f-4bdf-a80f-9b5d6dc4ce42	8bc082a5-604f-4bdf-a80f-9b5d6dc4ce42	8dac5155923d1ba769fdc746f0547a7ff4270a5a	227	2	3195.541250	1.182750	946	FALSE	3195.677500	837	1.046500	314	4.008662	2.383717	74.548653	4.034398	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	945d2cbb-9882-480c-a2b8-1f395f78cc6e	945d2cbb-9882-480c-a2b8-1f395f78cc6e	8dac5155923d1ba769fdc746f0547a7ff4270a5a	407	2	3191.595750	8.484500	6787	TRUE	3191.734500	6676	8.345750	1993	8.093171	2.545931	86.827248	9.472064	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_fail_8dac5155_0.fastq.gz	FAT93959_fail_8dac5155_0.fast5	1666a740-dfe0-4140-9113-499e076dca68	1666a740-dfe0-4140-9113-499e076dca68	8dac5155923d1ba769fdc746f0547a7ff4270a5a	397	4	3200.343250	1.942000	1553	FALSE	3200.392000	1514	1.893250	463	7.152230	2.429550	86.476433	7.893386	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	84243c2b-92d9-4927-9e2f-80f5dbedb59a	84243c2b-92d9-4927-9e2f-80f5dbedb59a	8dac5155923d1ba769fdc746f0547a7ff4270a5a	149	1	3237.438250	1.339750	1071	TRUE	3237.438250	1071	1.339750	471	9.515747	2.750235	84.020714	10.875333	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	12608e37-3f0d-46a7-b571-1cc9fb23a68d	12608e37-3f0d-46a7-b571-1cc9fb23a68d	8dac5155923d1ba769fdc746f0547a7ff4270a5a	397	4	3254.126500	0.806250	645	TRUE	3254.167750	612	0.765000	252	11.258696	2.839156	86.476433	9.647472	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	250795cb-bd74-4d2d-96fd-cb3ffd4ba070	250795cb-bd74-4d2d-96fd-cb3ffd4ba070	8dac5155923d1ba769fdc746f0547a7ff4270a5a	211	3	3254.738000	1.110500	888	TRUE	3254.761750	869	1.086750	478	9.780964	3.033179	97.877991	9.296655	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	2e984192-a644-4401-b55c-3f7c1c0c84d6	2e984192-a644-4401-b55c-3f7c1c0c84d6	8dac5155923d1ba769fdc746f0547a7ff4270a5a	284	4	3263.552750	0.852250	681	TRUE	3263.584000	656	0.821000	392	11.032097	3.096610	84.196121	9.296655	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	d9617ba7-db82-4529-80b0-ab50f4e849b6	d9617ba7-db82-4529-80b0-ab50f4e849b6	8dac5155923d1ba769fdc746f0547a7ff4270a5a	38	2	3283.964000	0.674000	539	TRUE	3284.002750	508	0.635250	306	9.838688	3.116482	90.861649	9.472064	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	e5754b15-f9b1-467f-b3aa-f466be816e6a	e5754b15-f9b1-467f-b3aa-f466be816e6a	8dac5155923d1ba769fdc746f0547a7ff4270a5a	69	1	3288.813000	0.849250	679	TRUE	3288.838000	659	0.824250	352	8.394485	2.945974	90.160011	9.121246	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	f20a9698-b7c3-44da-9155-03e0eacc787a	f20a9698-b7c3-44da-9155-03e0eacc787a	8dac5155923d1ba769fdc746f0547a7ff4270a5a	211	3	3293.492500	1.461000	1168	TRUE	3293.696250	1005	1.257250	184	8.974809	2.313318	96.123909	9.647472	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_fail_8dac5155_0.fastq.gz	FAT93959_fail_8dac5155_0.fast5	b0973cee-8f88-4980-b103-a0a1d0fa4dde	b0973cee-8f88-4980-b103-a0a1d0fa4dde	8dac5155923d1ba769fdc746f0547a7ff4270a5a	8	3	3303.482000	1.210250	968	FALSE	3303.512000	944	1.180250	474	5.471961	2.639320	84.897758	8.595020	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_fail_8dac5155_0.fastq.gz	FAT93959_fail_8dac5155_0.fast5	6c45958e-fd1d-4e90-9ac5-7921531c2d8a	6c45958e-fd1d-4e90-9ac5-7921531c2d8a	8dac5155923d1ba769fdc746f0547a7ff4270a5a	128	2	3308.076000	1.254000	1003	FALSE	3308.149750	944	1.180250	170	5.084347	2.199934	80.863358	7.367161	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	9336d934-5669-42a7-bddb-e63ed9d2f0e9	9336d934-5669-42a7-bddb-e63ed9d2f0e9	8dac5155923d1ba769fdc746f0547a7ff4270a5a	150	4	3316.589250	0.973500	778	TRUE	3316.766750	636	0.796000	298	9.618423	2.847102	87.879700	8.770430	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	0d0548fe-84be-41ae-92d2-40b6bdc61bbd	0d0548fe-84be-41ae-92d2-40b6bdc61bbd	8dac5155923d1ba769fdc746f0547a7ff4270a5a	384	3	3318.011250	1.141750	913	TRUE	3318.200000	762	0.953000	320	8.297463	2.674423	84.897758	9.296655	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	65efda7f-8ad8-461a-82d0-edd0126ee343	65efda7f-8ad8-461a-82d0-edd0126ee343	8dac5155923d1ba769fdc746f0547a7ff4270a5a	276	4	3329.358750	0.911500	729	TRUE	3329.460000	648	0.810250	338	8.300839	2.939034	94.369820	9.822881	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	f3541817-efe3-494d-9e8b-29f16cce3391	f3541817-efe3-494d-9e8b-29f16cce3391	8dac5155923d1ba769fdc746f0547a7ff4270a5a	35	4	3333.039000	1.260000	1008	TRUE	3333.162750	909	1.136250	529	8.369608	2.969811	89.984604	9.121246	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	163dc44d-37c1-44ab-b93d-b285c55f856f	163dc44d-37c1-44ab-b93d-b285c55f856f	8dac5155923d1ba769fdc746f0547a7ff4270a5a	118	3	3334.302250	0.634250	507	TRUE	3334.363500	458	0.573000	285	8.081276	3.056854	79.986313	9.998289	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	024853d5-64cb-4c31-aecf-b9bb4d1dfc57	024853d5-64cb-4c31-aecf-b9bb4d1dfc57	8dac5155923d1ba769fdc746f0547a7ff4270a5a	492	4	3335.290500	2.519250	2015	TRUE	3335.585500	1779	2.224250	925	12.077175	3.054584	93.141960	9.121246	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	0878ae85-f4e8-410d-b254-a9204f74cf89	0878ae85-f4e8-410d-b254-a9204f74cf89	8dac5155923d1ba769fdc746f0547a7ff4270a5a	221	2	3350.318750	1.586250	1269	TRUE	3350.348750	1245	1.556250	672	11.127767	3.032298	84.722351	9.121246	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	fb926ce9-782d-4cf8-ac79-8507ada629ea	fb926ce9-782d-4cf8-ac79-8507ada629ea	8dac5155923d1ba769fdc746f0547a7ff4270a5a	147	2	3354.854500	0.679250	543	TRUE	3355.027000	405	0.506750	216	10.182320	2.968318	92.615730	9.998289	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	c18c1638-358a-49d7-a9aa-5f0b1fc1e997	c18c1638-358a-49d7-a9aa-5f0b1fc1e997	8dac5155923d1ba769fdc746f0547a7ff4270a5a	403	1	3361.570750	0.666000	532	TRUE	3361.598250	510	0.638500	308	11.255563	3.169667	94.369820	10.699924	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	54256c26-32f7-4604-b103-074cd4d0fb0c	54256c26-32f7-4604-b103-074cd4d0fb0c	8dac5155923d1ba769fdc746f0547a7ff4270a5a	361	1	3361.044750	0.913750	731	TRUE	3361.148500	648	0.810000	331	12.205582	3.017800	102.263206	9.472064	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	50053921-5002-4d18-bd02-b112e6b9201c	50053921-5002-4d18-bd02-b112e6b9201c	8dac5155923d1ba769fdc746f0547a7ff4270a5a	477	3	3367.143250	0.802500	642	TRUE	3367.205750	592	0.740000	307	10.749789	2.932393	90.861649	11.752376	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	872b7e15-7242-4d67-ac36-4d8d6a52287d	872b7e15-7242-4d67-ac36-4d8d6a52287d	8dac5155923d1ba769fdc746f0547a7ff4270a5a	86	2	3382.319750	0.964750	771	TRUE	3382.408500	700	0.876000	312	11.036534	2.864729	89.458382	11.401558	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	aca7e3e1-753f-474d-a09f-6ba0df3c1e78	aca7e3e1-753f-474d-a09f-6ba0df3c1e78	8dac5155923d1ba769fdc746f0547a7ff4270a5a	132	1	3383.633750	0.678250	542	TRUE	3383.681250	504	0.630750	233	12.615916	2.872839	89.633789	9.121246	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	404137aa-27b7-4fc9-bd69-018d98459b3e	404137aa-27b7-4fc9-bd69-018d98459b3e	8dac5155923d1ba769fdc746f0547a7ff4270a5a	84	1	3403.399750	0.996750	797	TRUE	3403.654750	593	0.741750	378	11.033792	3.170192	95.773087	10.349107	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	a35b2082-7e87-4c8d-a8c8-fc0600b7eaac	a35b2082-7e87-4c8d-a8c8-fc0600b7eaac	8dac5155923d1ba769fdc746f0547a7ff4270a5a	375	3	3427.443500	0.952500	762	TRUE	3427.804750	473	0.591250	211	11.224634	2.880255	77.881416	10.349107	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	fa7baf17-b920-4557-be4f-b3ef3771b67d	fa7baf17-b920-4557-be4f-b3ef3771b67d	8dac5155923d1ba769fdc746f0547a7ff4270a5a	92	2	3428.088250	0.972000	777	TRUE	3428.202000	686	0.858250	365	9.931426	3.049388	86.125618	9.822881	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	0f966ea4-9c1d-410e-b504-62c26f40a5fb	0f966ea4-9c1d-410e-b504-62c26f40a5fb	8dac5155923d1ba769fdc746f0547a7ff4270a5a	101	2	3433.773000	0.935500	748	TRUE	3433.784250	739	0.924250	446	11.072083	3.097686	82.968262	10.524515	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	95da16ba-25ac-4110-8aa5-122ad797bc9b	95da16ba-25ac-4110-8aa5-122ad797bc9b	8dac5155923d1ba769fdc746f0547a7ff4270a5a	84	1	3440.760500	0.651000	520	TRUE	3440.813000	478	0.598500	313	10.629831	3.263368	95.597679	11.050741	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	60186576-a671-4721-80d8-2a33a3df4aaf	60186576-a671-4721-80d8-2a33a3df4aaf	8dac5155923d1ba769fdc746f0547a7ff4270a5a	388	3	3456.427750	3.738750	2991	TRUE	3456.605250	2849	3.561250	1249	9.820730	2.811237	89.282974	9.998289	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	1a822e52-3536-44bb-bbf5-b4ebf429a2d0	1a822e52-3536-44bb-bbf5-b4ebf429a2d0	8dac5155923d1ba769fdc746f0547a7ff4270a5a	328	3	3460.294500	2.568750	2055	TRUE	3460.349500	2011	2.513750	1124	10.355728	3.162702	81.389587	9.296655	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	d79804dd-a417-44e8-82d0-2577065e54ff	d79804dd-a417-44e8-82d0-2577065e54ff	8dac5155923d1ba769fdc746f0547a7ff4270a5a	272	4	3461.998500	1.674250	1339	TRUE	3462.076000	1277	1.596750	513	11.829162	2.755422	80.687950	8.419612	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	ebc59754-07c0-45a9-9cef-2bf3588996f5	ebc59754-07c0-45a9-9cef-2bf3588996f5	8dac5155923d1ba769fdc746f0547a7ff4270a5a	343	1	3464.428500	0.775750	620	TRUE	3464.447250	605	0.757000	341	8.860544	3.008670	81.214172	9.998289	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	70f212bd-1049-4dee-baf9-7245027fd6f8	70f212bd-1049-4dee-baf9-7245027fd6f8	8dac5155923d1ba769fdc746f0547a7ff4270a5a	142	1	3488.706000	0.681500	545	TRUE	3488.756000	505	0.631500	219	9.280125	2.769249	82.091217	9.647472	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	b05bdbab-bf4a-4d93-ae99-375c8a195630	b05bdbab-bf4a-4d93-ae99-375c8a195630	8dac5155923d1ba769fdc746f0547a7ff4270a5a	237	2	3493.300000	1.301000	1040	TRUE	3493.387500	970	1.213500	600	10.987524	3.139884	81.389587	11.050741	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_fail_8dac5155_0.fastq.gz	FAT93959_fail_8dac5155_0.fast5	4b7baf27-c749-48a4-9731-96a58cf5dae7	4b7baf27-c749-48a4-9731-96a58cf5dae7	8dac5155923d1ba769fdc746f0547a7ff4270a5a	283	1	3495.822500	1.871000	1496	FALSE	3495.861250	1465	1.832250	1009	5.362308	3.070349	89.458382	8.244204	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	523f6d8c-8e81-4806-b229-4013ed780513	523f6d8c-8e81-4806-b229-4013ed780513	8dac5155923d1ba769fdc746f0547a7ff4270a5a	373	2	3499.645000	0.822750	658	TRUE	3499.902500	452	0.565250	223	11.532148	2.957300	81.915810	10.173698	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_fail_8dac5155_0.fastq.gz	FAT93959_fail_8dac5155_0.fast5	06918531-27b4-468b-b07a-8152c55d929e	06918531-27b4-468b-b07a-8152c55d929e	8dac5155923d1ba769fdc746f0547a7ff4270a5a	367	1	3514.827250	0.705750	564	FALSE	3514.872250	528	0.660750	295	6.472307	2.848256	54.376663	7.016344	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	1c9de50d-a371-414c-b07d-d46905563cd7	1c9de50d-a371-414c-b07d-d46905563cd7	8dac5155923d1ba769fdc746f0547a7ff4270a5a	471	4	3518.977000	3.184250	2547	TRUE	3519.342000	2255	2.819250	1120	10.610226	2.999237	83.143669	10.173698	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	12b06047-207b-471c-bf18-129f3d58ecdf	12b06047-207b-471c-bf18-129f3d58ecdf	8dac5155923d1ba769fdc746f0547a7ff4270a5a	135	2	3549.652000	2.360000	1888	TRUE	3549.799500	1770	2.212500	451	10.311655	2.454707	79.810905	8.770430	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	48f5bff8-d71e-4b50-9d58-aa14b7e4c620	48f5bff8-d71e-4b50-9d58-aa14b7e4c620	8dac5155923d1ba769fdc746f0547a7ff4270a5a	389	4	3559.370750	0.807250	645	TRUE	3559.403250	619	0.774750	333	11.311548	3.061450	84.546936	9.472064	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	96d3b3b4-6524-472b-b083-99b048c068a5	96d3b3b4-6524-472b-b083-99b048c068a5	8dac5155923d1ba769fdc746f0547a7ff4270a5a	212	2	3561.082000	0.736750	589	TRUE	3561.225750	474	0.593000	176	11.459163	2.693156	86.125618	11.050741	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_fail_8dac5155_0.fastq.gz	FAT93959_fail_8dac5155_0.fast5	d81ef24a-fdfd-472f-a4fe-9e94c1ba1952	d81ef24a-fdfd-472f-a4fe-9e94c1ba1952	8dac5155923d1ba769fdc746f0547a7ff4270a5a	142	1	3570.816750	0.879500	703	FALSE	3570.843000	682	0.853250	235	6.653663	2.469705	82.442039	7.367161	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	281e32dd-908f-4622-9604-15ff9102eca2	281e32dd-908f-4622-9604-15ff9102eca2	8dac5155923d1ba769fdc746f0547a7ff4270a5a	192	2	3573.563750	1.254000	1003	TRUE	3573.792500	820	1.025250	461	12.265170	3.124280	79.635498	9.472064	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	dd407d9b-cb1e-4c24-a362-2aa85916ee0f	dd407d9b-cb1e-4c24-a362-2aa85916ee0f	8dac5155923d1ba769fdc746f0547a7ff4270a5a	254	1	3574.276250	0.941000	752	TRUE	3574.350000	693	0.867250	262	8.603992	2.664692	77.355186	9.296655	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_fail_8dac5155_0.fastq.gz	FAT93959_fail_8dac5155_0.fast5	d864411b-e673-4007-a1b3-aca83b917f70	d864411b-e673-4007-a1b3-aca83b917f70	8dac5155923d1ba769fdc746f0547a7ff4270a5a	453	3	3584.244750	1.349500	1079	FALSE	3584.291000	1042	1.303250	177	4.720930	2.181716	64.901176	6.665526	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_fail_8dac5155_0.fastq.gz	FAT93959_fail_8dac5155_0.fast5	40c4092b-5e1a-4f9e-a40e-537e87c42723	40c4092b-5e1a-4f9e-a40e-537e87c42723	8dac5155923d1ba769fdc746f0547a7ff4270a5a	503	2	3587.485000	2.758500	2206	FALSE	3587.646250	2077	2.597250	839	7.583425	2.681201	86.651840	9.121246	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	a15dd36d-f17f-4041-80cd-44d30be09e04	a15dd36d-f17f-4041-80cd-44d30be09e04	8dac5155923d1ba769fdc746f0547a7ff4270a5a	297	1	3589.889750	2.234250	1787	TRUE	3589.948500	1740	2.175500	967	8.787883	2.954295	90.335419	9.647472	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	1fefefdb-d295-4dd1-9e78-860829beeeac	1fefefdb-d295-4dd1-9e78-860829beeeac	8dac5155923d1ba769fdc746f0547a7ff4270a5a	269	1	3600.468000	0.686250	549	TRUE	3600.556750	478	0.597500	262	8.929070	3.006042	85.774796	9.998289	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	9974a357-be98-40c2-9b32-dbbbd2447cf8	9974a357-be98-40c2-9b32-dbbbd2447cf8	8dac5155923d1ba769fdc746f0547a7ff4270a5a	109	1	3608.229250	0.738000	590	TRUE	3608.495500	377	0.471750	222	9.946842	3.070050	83.494484	9.121246	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_fail_8dac5155_0.fastq.gz	FAT93959_fail_8dac5155_0.fast5	3a406b94-e177-44e9-843b-a10c27b1e259	3a406b94-e177-44e9-843b-a10c27b1e259	8dac5155923d1ba769fdc746f0547a7ff4270a5a	433	4	3609.679000	0.762750	610	FALSE	3609.711500	584	0.730250	338	7.670174	2.984298	95.948494	10.173698	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	3706d83b-b832-4cd3-bade-5b6b5662fed8	3706d83b-b832-4cd3-bade-5b6b5662fed8	8dac5155923d1ba769fdc746f0547a7ff4270a5a	21	2	3627.051000	0.576250	461	TRUE	3627.101000	421	0.526250	215	8.494896	2.912174	92.089508	8.244204	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_fail_8dac5155_0.fastq.gz	FAT93959_fail_8dac5155_0.fast5	d3977ed4-0718-47b2-aead-ed2a37f772dd	d3977ed4-0718-47b2-aead-ed2a37f772dd	8dac5155923d1ba769fdc746f0547a7ff4270a5a	426	2	3625.623500	4.113000	3290	FALSE	3625.679750	3245	4.056750	1222	6.633072	2.567706	94.019005	9.472064	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_fail_8dac5155_0.fastq.gz	FAT93959_fail_8dac5155_0.fast5	1096c0bf-ce49-41fd-815a-b1c1d27f7dfb	1096c0bf-ce49-41fd-815a-b1c1d27f7dfb	8dac5155923d1ba769fdc746f0547a7ff4270a5a	198	3	3631.212500	1.008500	806	FALSE	3631.266250	763	0.954750	333	5.461568	2.582877	86.476433	9.472064	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	bafc38c2-e455-407b-a2ee-3e9c3bda020c	bafc38c2-e455-407b-a2ee-3e9c3bda020c	8dac5155923d1ba769fdc746f0547a7ff4270a5a	144	2	3630.649500	3.125250	2500	TRUE	3630.754500	2416	3.020250	1146	12.232446	2.978311	78.056824	11.226150	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_fail_8dac5155_0.fastq.gz	FAT93959_fail_8dac5155_0.fast5	cb5cf9dc-85ea-4a18-a010-de2b463d61f2	cb5cf9dc-85ea-4a18-a010-de2b463d61f2	8dac5155923d1ba769fdc746f0547a7ff4270a5a	279	2	3660.934000	2.431500	1945	FALSE	3661.271500	1675	2.094000	927	5.961305	2.832373	80.863358	8.770430	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_fail_8dac5155_0.fastq.gz	FAT93959_fail_8dac5155_0.fast5	4a327a6c-94a3-4622-9342-d72ce1056fa0	4a327a6c-94a3-4622-9342-d72ce1056fa0	8dac5155923d1ba769fdc746f0547a7ff4270a5a	279	2	3664.432000	3.385000	2708	FALSE	3664.554500	2610	3.262500	832	5.858174	2.420991	79.986313	8.945838	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	085100cf-f25c-46e7-a68b-25fec182bae7	085100cf-f25c-46e7-a68b-25fec182bae7	8dac5155923d1ba769fdc746f0547a7ff4270a5a	385	4	3681.898750	2.465750	1972	TRUE	3682.035000	1863	2.329500	621	9.760148	2.590839	117.348343	11.050741	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	9a68a5fd-7e6a-4caf-a06f-6f7b4d09ea92	9a68a5fd-7e6a-4caf-a06f-6f7b4d09ea92	8dac5155923d1ba769fdc746f0547a7ff4270a5a	420	2	3690.158500	0.623750	499	TRUE	3690.189750	474	0.592500	215	12.450459	2.867841	85.950211	8.595020	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	18a951bf-7f57-45b0-9d93-c34f0700e7f8	18a951bf-7f57-45b0-9d93-c34f0700e7f8	8dac5155923d1ba769fdc746f0547a7ff4270a5a	401	4	3694.817750	1.432500	1146	TRUE	3694.842750	1126	1.407500	373	8.826442	2.542786	122.259789	9.822881	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	39de1c94-7ed3-4764-bf64-abb4f98b50ab	39de1c94-7ed3-4764-bf64-abb4f98b50ab	8dac5155923d1ba769fdc746f0547a7ff4270a5a	54	2	3704.475500	3.093750	2475	TRUE	3704.640500	2343	2.928750	1269	10.032699	3.068282	84.897758	10.349107	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	d678b167-1e21-48cb-bef5-f5ea72fbcb31	d678b167-1e21-48cb-bef5-f5ea72fbcb31	8dac5155923d1ba769fdc746f0547a7ff4270a5a	142	1	3710.470000	1.160250	928	TRUE	3710.617500	810	1.012750	372	11.279839	2.911679	82.617447	9.121246	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	a0e52af4-89f4-43ed-b8f9-a99ad2755341	a0e52af4-89f4-43ed-b8f9-a99ad2755341	8dac5155923d1ba769fdc746f0547a7ff4270a5a	311	2	3720.506250	2.063500	1650	TRUE	3720.576250	1594	1.993500	918	9.883925	3.036640	77.355186	9.822881	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	9d83eb12-2a9a-4ec0-85d7-50a3b1cd5907	9d83eb12-2a9a-4ec0-85d7-50a3b1cd5907	8dac5155923d1ba769fdc746f0547a7ff4270a5a	370	3	3724.553250	2.069250	1655	TRUE	3724.674500	1558	1.948000	812	11.116343	2.986360	89.282974	10.524515	not_set	ASFV_chronic	no_sample	signal_positive
